Time(min)	BIS	InfusionRate(mg/min)	Q1	Q2	Q3	Ce	Kp	Ki	Kd	
2.780000	54.741289	240.000000	72.968010	40.424115	25.830308	2.480315	2.000000	0.200000	0.100000
2.790000	54.547725	240.000000	74.800356	40.622724	25.963545	2.491898	2.000000	0.200000	0.100000
2.800000	54.348608	240.000000	76.618115	40.826785	26.100093	2.503836	2.000000	0.200000	0.100000
2.810000	54.144057	240.000000	78.421407	41.036251	26.239925	2.516125	2.000000	0.200000	0.100000
2.820000	53.934194	240.000000	80.210353	41.251074	26.383015	2.528761	2.000000	0.200000	0.100000
2.830000	53.719139	240.000000	81.985071	41.471205	26.529337	2.541742	2.000000	0.200000	0.100000
2.840000	53.499015	240.000000	83.745680	41.696598	26.678865	2.555063	2.000000	0.200000	0.100000
2.850000	53.273945	240.000000	85.492297	41.927207	26.831574	2.568721	2.000000	0.200000	0.100000
2.860000	53.044053	240.000000	87.225038	42.162985	26.987438	2.582714	2.000000	0.200000	0.100000
2.870000	52.809463	0.000000	86.553703	42.400211	27.144250	2.596794	2.000000	0.200000	0.100000
2.880000	52.574359	0.000000	85.887932	42.635227	27.299842	2.610720	2.000000	0.200000	0.100000
2.890000	52.342782	0.000000	85.227679	42.868053	27.454223	2.624491	2.000000	0.200000	0.100000
2.900000	52.114681	0.000000	84.572898	43.098706	27.607404	2.638110	2.000000	0.200000	0.100000
2.910000	51.890005	0.000000	83.923543	43.327204	27.759393	2.651579	2.000000	0.200000	0.100000
2.920000	51.668703	0.000000	83.279568	43.553567	27.910202	2.664897	2.000000	0.200000	0.100000
2.930000	51.450724	0.000000	82.640930	43.777811	28.059839	2.678067	2.000000	0.200000	0.100000
2.940000	51.236018	0.000000	82.007584	43.999954	28.208315	2.691090	2.000000	0.200000	0.100000
2.950000	51.024533	0.000000	81.379486	44.220014	28.355638	2.703967	2.000000	0.200000	0.100000
2.960000	50.816217	0.000000	80.756592	44.438009	28.501820	2.716700	2.000000	0.200000	0.100000
2.970000	50.611018	0.000000	80.138859	44.653955	28.646869	2.729289	2.000000	0.200000	0.100000
2.980000	50.408882	0.000000	79.526244	44.867869	28.790794	2.741736	2.000000	0.200000	0.100000
2.990000	50.209753	0.000000	78.918705	45.079770	28.933605	2.754043	2.000000	0.200000	0.100000
3.000000	50.013573	18.000000	78.495472	45.289948	29.075474	2.766228	2.000000	0.200000	0.100000
3.010000	49.819991	9.000000	77.986153	45.498555	29.216491	2.778301	2.000000	0.200000	0.100000
3.020000	49.628806	9.000000	77.481076	45.705466	29.356580	2.790255	2.000000	0.200000	0.100000
3.030000	49.440100	9.000000	76.980205	45.910695	29.495750	2.802091	2.000000	0.200000	0.100000
3.040000	49.253803	9.000000	76.483504	46.114257	29.634008	2.813809	2.000000	0.200000	0.100000
3.050000	49.069839	9.000000	75.990941	46.316165	29.771361	2.825411	2.000000	0.200000	0.100000
3.060000	48.888128	9.000000	75.502479	46.516434	29.907818	2.836897	2.000000	0.200000	0.100000
3.070000	48.708585	9.000000	75.018086	46.715075	30.043386	2.848269	2.000000	0.200000	0.100000
3.080000	48.531125	9.000000	74.537726	46.912104	30.178072	2.859527	2.000000	0.200000	0.100000
3.090000	48.355669	9.000000	74.061367	47.107534	30.311884	2.870673	2.000000	0.200000	0.100000
3.100000	48.182151	9.000000	73.588976	47.301377	30.444828	2.881707	2.000000	0.200000	0.100000
3.110000	48.010539	9.000000	73.120518	47.493648	30.576913	2.892630	2.000000	0.200000	0.100000
3.120000	47.840857	9.000000	72.655962	47.684358	30.708144	2.903444	2.000000	0.200000	0.100000
3.130000	47.673211	9.000000	72.195276	47.873522	30.838530	2.914150	2.000000	0.200000	0.100000
3.140000	47.507831	9.000000	71.738426	48.061151	30.968077	2.924747	2.000000	0.200000	0.100000
3.150000	47.345104	9.000000	71.285381	48.247259	31.096792	2.935238	2.000000	0.200000	0.100000
3.160000	47.185593	9.000000	70.836109	48.431859	31.224682	2.945623	2.000000	0.200000	0.100000
3.170000	47.030031	9.000000	70.390580	48.614962	31.351755	2.955902	2.000000	0.200000	0.100000
3.180000	46.879257	9.000000	69.948761	48.796582	31.478016	2.966078	2.000000	0.200000	0.100000
3.190000	46.734100	9.000000	69.510622	48.976730	31.603473	2.976150	2.000000	0.200000	0.100000
3.200000	46.595216	9.000000	69.076132	49.155419	31.728132	2.986120	2.000000	0.200000	0.100000
3.210000	46.462942	9.000000	68.645262	49.332661	31.852000	2.995989	2.000000	0.200000	0.100000
3.220000	46.337202	9.000000	68.217980	49.508469	31.975083	3.005756	2.000000	0.200000	0.100000
3.230000	46.217523	9.000000	67.794257	49.682853	32.097389	3.015425	2.000000	0.200000	0.100000
3.240000	46.103145	9.000000	67.374064	49.855825	32.218923	3.024994	2.000000	0.200000	0.100000
3.250000	45.993170	9.000000	66.957371	50.027399	32.339692	3.034465	2.000000	0.200000	0.100000
3.260000	45.886713	9.000000	66.544148	50.197584	32.459702	3.043839	2.000000	0.200000	0.100000
3.270000	45.783001	9.000000	66.134368	50.366393	32.578959	3.053117	2.000000	0.200000	0.100000
3.280000	45.681421	9.000000	65.728001	50.533837	32.697471	3.062299	2.000000	0.200000	0.100000
3.290000	45.581525	9.000000	65.325019	50.699928	32.815242	3.071386	2.000000	0.200000	0.100000
3.300000	45.483009	9.000000	64.925394	50.864676	32.932280	3.080380	2.000000	0.200000	0.100000
3.310000	45.385680	9.000000	64.529098	51.028093	33.048590	3.089280	2.000000	0.200000	0.100000
3.320000	45.289426	9.000000	64.136103	51.190190	33.164178	3.098088	2.000000	0.200000	0.100000
3.330000	45.194190	9.000000	63.746382	51.350977	33.279051	3.106805	2.000000	0.200000	0.100000
3.340000	45.099952	9.000000	63.359907	51.510467	33.393214	3.115431	2.000000	0.200000	0.100000
3.350000	45.006708	9.000000	62.976653	51.668669	33.506673	3.123967	2.000000	0.200000	0.100000
3.360000	44.914467	9.000000	62.596590	51.825594	33.619434	3.132414	2.000000	0.200000	0.100000
3.370000	44.823242	9.000000	62.219694	51.981253	33.731503	3.140772	2.000000	0.200000	0.100000
3.380000	44.733046	9.000000	61.845938	52.135656	33.842886	3.149043	2.000000	0.200000	0.100000
3.390000	44.643892	9.000000	61.475296	52.288814	33.953588	3.157227	2.000000	0.200000	0.100000
3.400000	44.555788	9.000000	61.107741	52.440737	34.063615	3.165325	2.000000	0.200000	0.100000
3.410000	44.468742	9.000000	60.743249	52.591436	34.172972	3.173337	2.000000	0.200000	0.100000
3.420000	44.382757	9.000000	60.381793	52.740920	34.281666	3.181265	2.000000	0.200000	0.100000
3.430000	44.297833	9.000000	60.023348	52.889200	34.389701	3.189109	2.000000	0.200000	0.100000
3.440000	44.213970	9.000000	59.667890	53.036285	34.497084	3.196870	2.000000	0.200000	0.100000
3.450000	44.131164	9.000000	59.315394	53.182186	34.603819	3.204548	2.000000	0.200000	0.100000
3.460000	44.049408	9.000000	58.965834	53.326912	34.709912	3.212144	2.000000	0.200000	0.100000
3.470000	43.968697	9.000000	58.619187	53.470474	34.815368	3.219660	2.000000	0.200000	0.100000
3.480000	43.889022	9.000000	58.275428	53.612880	34.920193	3.227095	2.000000	0.200000	0.100000
3.490000	43.810374	9.000000	57.934533	53.754141	35.024392	3.234450	2.000000	0.200000	0.100000
3.500000	43.732744	9.000000	57.596479	53.894266	35.127970	3.241727	2.000000	0.200000	0.100000
3.510000	43.656121	9.000000	57.261241	54.033264	35.230932	3.248925	2.000000	0.200000	0.100000
3.520000	43.580494	9.000000	56.928797	54.171145	35.333284	3.256045	2.000000	0.200000	0.100000
3.530000	43.505853	9.000000	56.599123	54.307918	35.435030	3.263089	2.000000	0.200000	0.100000
3.540000	43.432185	9.000000	56.272195	54.443592	35.536175	3.270056	2.000000	0.200000	0.100000
3.550000	43.359480	9.000000	55.947992	54.578176	35.636725	3.276948	2.000000	0.200000	0.100000
3.560000	43.287726	9.000000	55.626491	54.711680	35.736684	3.283764	2.000000	0.200000	0.100000
3.570000	43.216911	9.000000	55.307668	54.844113	35.836057	3.290507	2.000000	0.200000	0.100000
3.580000	43.147024	9.000000	54.991503	54.975482	35.934850	3.297175	2.000000	0.200000	0.100000
3.590000	43.078053	9.000000	54.677972	55.105798	36.033067	3.303771	2.000000	0.200000	0.100000
3.600000	43.009987	9.000000	54.367053	55.235069	36.130713	3.310294	2.000000	0.200000	0.100000
3.610000	42.942814	9.000000	54.058726	55.363303	36.227792	3.316746	2.000000	0.200000	0.100000
3.620000	42.876524	9.000000	53.752968	55.490509	36.324309	3.323126	2.000000	0.200000	0.100000
3.630000	42.811104	9.000000	53.449758	55.616696	36.420269	3.329436	2.000000	0.200000	0.100000
3.640000	42.746544	9.000000	53.149075	55.741873	36.515677	3.335676	2.000000	0.200000	0.100000
3.650000	42.682833	9.000000	52.850898	55.866047	36.610537	3.341846	2.000000	0.200000	0.100000
3.660000	42.619961	9.000000	52.555206	55.989226	36.704854	3.347948	2.000000	0.200000	0.100000
3.670000	42.557916	9.000000	52.261978	56.111420	36.798632	3.353982	2.000000	0.200000	0.100000
3.680000	42.496688	9.000000	51.971194	56.232636	36.891876	3.359948	2.000000	0.200000	0.100000
3.690000	42.436266	9.000000	51.682833	56.352883	36.984590	3.365847	2.000000	0.200000	0.100000
3.700000	42.376641	9.000000	51.396876	56.472168	37.076779	3.371680	2.000000	0.200000	0.100000
3.710000	42.317803	9.000000	51.113303	56.590500	37.168446	3.377447	2.000000	0.200000	0.100000
3.720000	42.259741	9.000000	50.832092	56.707886	37.259597	3.383149	2.000000	0.200000	0.100000
3.730000	42.202446	9.000000	50.553226	56.824334	37.350235	3.388787	2.000000	0.200000	0.100000
3.740000	42.145908	9.000000	50.276684	56.939853	37.440365	3.394360	2.000000	0.200000	0.100000
3.750000	42.090117	9.000000	50.002447	57.054449	37.529991	3.399869	2.000000	0.200000	0.100000
3.760000	42.035065	9.000000	49.730496	57.168131	37.619118	3.405316	2.000000	0.200000	0.100000
3.770000	41.980742	9.000000	49.460811	57.280905	37.707749	3.410700	2.000000	0.200000	0.100000
3.780000	41.927139	9.000000	49.193375	57.392781	37.795888	3.416023	2.000000	0.200000	0.100000
3.790000	41.874247	9.000000	48.928168	57.503764	37.883540	3.421284	2.000000	0.200000	0.100000
3.800000	41.822058	9.000000	48.665172	57.613863	37.970709	3.426484	2.000000	0.200000	0.100000
3.810000	41.770562	9.000000	48.404368	57.723084	38.057398	3.431624	2.000000	0.200000	0.100000
3.820000	41.719751	9.000000	48.145738	57.831436	38.143612	3.436704	2.000000	0.200000	0.100000
3.830000	41.669617	9.000000	47.889264	57.938925	38.229355	3.441725	2.000000	0.200000	0.100000
3.840000	41.620151	9.000000	47.634928	58.045558	38.314630	3.446687	2.000000	0.200000	0.100000
3.850000	41.571345	9.000000	47.382713	58.151343	38.399442	3.451591	2.000000	0.200000	0.100000
3.860000	41.523191	9.000000	47.132600	58.256287	38.483794	3.456438	2.000000	0.200000	0.100000
3.870000	41.475682	9.000000	46.884572	58.360396	38.567690	3.461227	2.000000	0.200000	0.100000
3.880000	41.428809	9.000000	46.638612	58.463678	38.651134	3.465959	2.000000	0.200000	0.100000
3.890000	41.382565	9.000000	46.394703	58.566139	38.734129	3.470636	2.000000	0.200000	0.100000
3.900000	41.336941	9.000000	46.152827	58.667786	38.816680	3.475256	2.000000	0.200000	0.100000
3.910000	41.291932	9.000000	45.912968	58.768627	38.898790	3.479821	2.000000	0.200000	0.100000
3.920000	41.247528	9.000000	45.675109	58.868667	38.980463	3.484332	2.000000	0.200000	0.100000
3.930000	41.203724	9.000000	45.439233	58.967913	39.061702	3.488789	2.000000	0.200000	0.100000
3.940000	41.160511	9.000000	45.205324	59.066372	39.142511	3.493191	2.000000	0.200000	0.100000
3.950000	41.117883	9.000000	44.973365	59.164051	39.222894	3.497540	2.000000	0.200000	0.100000
3.960000	41.075833	9.000000	44.743340	59.260956	39.302854	3.501837	2.000000	0.200000	0.100000
3.970000	41.034354	9.000000	44.515233	59.357092	39.382395	3.506081	2.000000	0.200000	0.100000
3.980000	40.993439	9.000000	44.289029	59.452468	39.461519	3.510273	2.000000	0.200000	0.100000
3.990000	40.953082	9.000000	44.064710	59.547089	39.540231	3.514414	2.000000	0.200000	0.100000
4.000000	40.913275	9.000000	43.842262	59.640961	39.618535	3.518504	2.000000	0.200000	0.100000
4.010000	40.874013	9.000000	43.621670	59.734090	39.696432	3.522543	2.000000	0.200000	0.100000
4.020000	40.835289	9.000000	43.402916	59.826484	39.773928	3.526532	2.000000	0.200000	0.100000
4.030000	40.797097	9.000000	43.185988	59.918147	39.851024	3.530471	2.000000	0.200000	0.100000
4.040000	40.759431	9.000000	42.970868	60.009086	39.927725	3.534361	2.000000	0.200000	0.100000
4.050000	40.722284	9.000000	42.757542	60.099306	40.004034	3.538203	2.000000	0.200000	0.100000
4.060000	40.685650	9.000000	42.545995	60.188815	40.079953	3.541996	2.000000	0.200000	0.100000
4.070000	40.649524	9.000000	42.336213	60.277618	40.155487	3.545741	2.000000	0.200000	0.100000
4.080000	40.613900	9.000000	42.128180	60.365720	40.230639	3.549438	2.000000	0.200000	0.100000
4.090000	40.578772	9.000000	41.921883	60.453127	40.305411	3.553089	2.000000	0.200000	0.100000
4.100000	40.544133	9.000000	41.717306	60.539846	40.379806	3.556692	2.000000	0.200000	0.100000
4.110000	40.509979	9.000000	41.514435	60.625881	40.453829	3.560250	2.000000	0.200000	0.100000
4.120000	40.476305	9.000000	41.313257	60.711239	40.527482	3.563761	2.000000	0.200000	0.100000
4.130000	40.443103	9.000000	41.113757	60.795926	40.600767	3.567227	2.000000	0.200000	0.100000
4.140000	40.410370	9.000000	40.915921	60.879946	40.673689	3.570648	2.000000	0.200000	0.100000
4.150000	40.378100	9.000000	40.719735	60.963305	40.746250	3.574025	2.000000	0.200000	0.100000
4.160000	40.346287	9.000000	40.525185	61.046010	40.818453	3.577357	2.000000	0.200000	0.100000
4.170000	40.314926	9.000000	40.332259	61.128064	40.890302	3.580645	2.000000	0.200000	0.100000
4.180000	40.284013	9.000000	40.140942	61.209474	40.961798	3.583889	2.000000	0.200000	0.100000
4.190000	40.253542	9.000000	39.951221	61.290245	41.032945	3.587091	2.000000	0.200000	0.100000
4.200000	40.223508	9.000000	39.763082	61.370383	41.103746	3.590250	2.000000	0.200000	0.100000
4.210000	40.193906	9.000000	39.576514	61.449891	41.174204	3.593366	2.000000	0.200000	0.100000
4.220000	40.164732	9.000000	39.391502	61.528777	41.244322	3.596441	2.000000	0.200000	0.100000
4.230000	40.135980	9.000000	39.208033	61.607045	41.314102	3.599474	2.000000	0.200000	0.100000
4.240000	40.107647	9.000000	39.026095	61.684699	41.383548	3.602465	2.000000	0.200000	0.100000
4.250000	40.079726	9.000000	38.845676	61.761746	41.452661	3.605416	2.000000	0.200000	0.100000
4.260000	40.052215	9.000000	38.666761	61.838190	41.521445	3.608327	2.000000	0.200000	0.100000
4.270000	40.025107	9.000000	38.489340	61.914036	41.589903	3.611197	2.000000	0.200000	0.100000
4.280000	39.998400	9.000000	38.313398	61.989289	41.658037	3.614027	2.000000	0.200000	0.100000
4.290000	39.972087	9.000000	38.138925	62.063955	41.725850	3.616818	2.000000	0.200000	0.100000
4.300000	39.946166	9.000000	37.965908	62.138037	41.793345	3.619570	2.000000	0.200000	0.100000
4.310000	39.920631	9.000000	37.794335	62.211541	41.860524	3.622283	2.000000	0.200000	0.100000
4.320000	39.895478	9.000000	37.624194	62.284472	41.927390	3.624958	2.000000	0.200000	0.100000
4.330000	39.870704	9.000000	37.455472	62.356834	41.993945	3.627595	2.000000	0.200000	0.100000
4.340000	39.846304	9.000000	37.288158	62.428632	42.060193	3.630194	2.000000	0.200000	0.100000
4.350000	39.822273	9.000000	37.122241	62.499871	42.126135	3.632755	2.000000	0.200000	0.100000
4.360000	39.798609	9.000000	36.957709	62.570555	42.191774	3.635280	2.000000	0.200000	0.100000
4.370000	39.775306	9.000000	36.794549	62.640689	42.257113	3.637768	2.000000	0.200000	0.100000
4.380000	39.752362	9.000000	36.632752	62.710278	42.322154	3.640219	2.000000	0.200000	0.100000
4.390000	39.729772	9.000000	36.472305	62.779326	42.386900	3.642635	2.000000	0.200000	0.100000
4.400000	39.707532	9.000000	36.313197	62.847837	42.451353	3.645014	2.000000	0.200000	0.100000
4.410000	39.685638	9.000000	36.155417	62.915816	42.515516	3.647358	2.000000	0.200000	0.100000
4.420000	39.664088	9.000000	35.998954	62.983268	42.579390	3.649668	2.000000	0.200000	0.100000
4.430000	39.642876	9.000000	35.843798	63.050197	42.642979	3.651942	2.000000	0.200000	0.100000
4.440000	39.622000	9.000000	35.689936	63.116607	42.706285	3.654182	2.000000	0.200000	0.100000
4.450000	39.601456	9.000000	35.537359	63.182502	42.769310	3.656388	2.000000	0.200000	0.100000
4.460000	39.581240	9.000000	35.386056	63.247887	42.832056	3.658560	2.000000	0.200000	0.100000
4.470000	39.561349	9.000000	35.236016	63.312765	42.894526	3.660698	2.000000	0.200000	0.100000
4.480000	39.541779	9.000000	35.087229	63.377142	42.956722	3.662803	2.000000	0.200000	0.100000
4.490000	39.522527	9.000000	34.939683	63.441022	43.018646	3.664875	2.000000	0.200000	0.100000
4.500000	39.503590	9.000000	34.793370	63.504407	43.080301	3.666915	2.000000	0.200000	0.100000
4.510000	39.484964	9.000000	34.648278	63.567304	43.141689	3.668922	2.000000	0.200000	0.100000
4.520000	39.466645	9.000000	34.504398	63.629714	43.202811	3.670897	2.000000	0.200000	0.100000
4.530000	39.448632	9.000000	34.361719	63.691644	43.263671	3.672840	2.000000	0.200000	0.100000
4.540000	39.430920	9.000000	34.220232	63.753096	43.324271	3.674752	2.000000	0.200000	0.100000
4.550000	39.413506	9.000000	34.079926	63.814074	43.384612	3.676633	2.000000	0.200000	0.100000
4.560000	39.396387	9.000000	33.940792	63.874583	43.444697	3.678483	2.000000	0.200000	0.100000
4.570000	39.379560	9.000000	33.802819	63.934627	43.504527	3.680302	2.000000	0.200000	0.100000
4.580000	39.363022	9.000000	33.665999	63.994209	43.564106	3.682090	2.000000	0.200000	0.100000
4.590000	39.346770	9.000000	33.530322	64.053332	43.623435	3.683849	2.000000	0.200000	0.100000
4.600000	39.330801	9.000000	33.395777	64.112002	43.682516	3.685577	2.000000	0.200000	0.100000
4.610000	39.315112	9.000000	33.262357	64.170221	43.741351	3.687277	2.000000	0.200000	0.100000
4.620000	39.299700	9.000000	33.130051	64.227994	43.799942	3.688947	2.000000	0.200000	0.100000
4.630000	39.284562	9.000000	32.998850	64.285324	43.858292	3.690587	2.000000	0.200000	0.100000
4.640000	39.269695	9.000000	32.868745	64.342214	43.916402	3.692199	2.000000	0.200000	0.100000
4.650000	39.255097	9.000000	32.739726	64.398669	43.974274	3.693783	2.000000	0.200000	0.100000
4.660000	39.240765	9.000000	32.611786	64.454692	44.031911	3.695338	2.000000	0.200000	0.100000
4.670000	39.226695	9.000000	32.484914	64.510286	44.089314	3.696866	2.000000	0.200000	0.100000
4.680000	39.212886	9.000000	32.359102	64.565456	44.146485	3.698365	2.000000	0.200000	0.100000
4.690000	39.199334	9.000000	32.234341	64.620204	44.203426	3.699838	2.000000	0.200000	0.100000
4.700000	39.186037	9.000000	32.110622	64.674534	44.260139	3.701283	2.000000	0.200000	0.100000
4.710000	39.172993	9.000000	31.987938	64.728450	44.316626	3.702700	2.000000	0.200000	0.100000
4.720000	39.160198	9.000000	31.866278	64.781955	44.372888	3.704092	2.000000	0.200000	0.100000
4.730000	39.147650	9.000000	31.745635	64.835053	44.428929	3.705456	2.000000	0.200000	0.100000
4.740000	39.135347	9.000000	31.625999	64.887746	44.484749	3.706795	2.000000	0.200000	0.100000
4.750000	39.123286	9.000000	31.507364	64.940039	44.540350	3.708107	2.000000	0.200000	0.100000
4.760000	39.111464	9.000000	31.389720	64.991934	44.595734	3.709394	2.000000	0.200000	0.100000
4.770000	39.099880	9.000000	31.273059	65.043435	44.650904	3.710655	2.000000	0.200000	0.100000
4.780000	39.088530	9.000000	31.157373	65.094545	44.705860	3.711891	2.000000	0.200000	0.100000
4.790000	39.077412	9.000000	31.042654	65.145267	44.760604	3.713102	2.000000	0.200000	0.100000
